,path,label,bytes
1783,./dataset/obj36__105.png,obj36,[49 46 29 ... 29 29 29]
1784,./dataset/obj11__255.png,obj11,[49 46 25 ... 25 25 25]
1785,./dataset/obj90__305.png,obj90,[49 46 25 ... 25 25 25]
1786,./dataset/obj16__55.png,obj16,[49 46 25 ... 25 25 25]
1787,./dataset/obj25__280.png,obj25,[49 46 27 ... 27 27 27]
1788,./dataset/obj91__305.png,obj91,[49 46 25 ... 25 25 25]
1789,./dataset/obj89__120.png,obj89,[49 46 25 ... 25 25 25]
1790,./dataset/obj37__105.png,obj37,[49 46 26 ... 26 26 26]
1791,./dataset/obj43__355.png,obj43,[49 46 26 ... 26 26 26]
1792,./dataset/obj10__255.png,obj10,[49 46 27 ... 27 27 27]
1793,./dataset/obj1__0.png,obj1,[49 46 25 ... 25 25 25]
1794,./dataset/obj94__60.png,obj94,[49 46 25 ... 25 25 25]
1795,./dataset/obj59__335.png,obj59,[49 46 25 ... 22 22 20]
1796,./dataset/obj93__140.png,obj93,[49 46 25 ... 25 25 25]
1797,./dataset/obj66__240.png,obj66,[49 46 26 ... 26 26 26]
1798,./dataset/obj21__85.png,obj21,[49 46 28 ... 28 28 28]
1799,./dataset/obj41__110.png,obj41,[49 46 28 ... 28 28 28]
1800,./dataset/obj35__340.png,obj35,[49 46 25 ... 25 25 25]
1801,./dataset/obj53__295.png,obj53,[49 46 26 ... 26 26 26]
1802,./dataset/obj70__75.png,obj70,[49 46 25 ... 25 25 25]
1803,./dataset/obj67__240.png,obj67,[49 46 26 ... 26 26 26]
1804,./dataset/obj31__85.png,obj31,[49 46 25 ... 25 25 25]
1805,./dataset/obj34__340.png,obj34,[49 46 25 ... 25 25 25]
1806,./dataset/obj40__110.png,obj40,[49 46 26 ... 26 26 26]
1807,./dataset/obj58__335.png,obj58,[49 46 26 ... 26 26 26]
1808,./dataset/obj92__140.png,obj92,[49 46 25 ... 25 25 25]
1809,./dataset/obj52__295.png,obj52,[49 46 25 ... 25 25 25]
1810,./dataset/obj84__60.png,obj84,[49 46 25 ... 25 25 25]
1811,./dataset/obj60__75.png,obj60,[49 46 25 ... 25 25 25]
1812,./dataset/obj83__255.png,obj83,[49 46 27 ... 27 27 27]
1813,./dataset/obj76__155.png,obj76,[49 46 25 ... 25 25 25]
1814,./dataset/obj51__205.png,obj51,[49 46 29 ... 29 29 29]
1815,./dataset/obj43__180.png,obj43,[49 46 30 ... 30 30 30]
1816,./dataset/obj5__140.png,obj5,[49 46 26 ... 26 26 26]
1817,./dataset/obj4__140.png,obj4,[49 46 27 ... 27 27 27]
1818,./dataset/obj15__5.png,obj15,[49 46 25 ... 25 25 25]
1819,./dataset/obj77__155.png,obj77,[49 46 26 ... 26 26 26]
1820,./dataset/obj50__205.png,obj50,[49 46 27 ... 27 27 27]
1821,./dataset/obj82__255.png,obj82,[49 46 34 ... 34 36 40]
1822,./dataset/obj42__180.png,obj42,[49 46 28 ... 28 28 28]
1823,./dataset/obj11__15.png,obj11,[49 46 25 ... 25 25 25]
1824,./dataset/obj82__25.png,obj82,[49 46 28 ... 28 28 28]
1825,./dataset/obj89__80.png,obj89,[49 46 25 ... 25 25 25]
1826,./dataset/obj66__30.png,obj66,[49 46 26 ... 26 26 26]
1827,./dataset/obj66__0.png,obj66,[49 46 25 ... 27 25 25]
1828,./dataset/obj8__250.png,obj8,[49 46 25 ... 25 25 25]
1829,./dataset/obj30__160.png,obj30,[49 46 25 ... 25 25 25]
1830,./dataset/obj44__330.png,obj44,[49 46 28 ... 28 28 28]
1831,./dataset/obj17__230.png,obj17,[49 46 26 ... 26 26 26]
1832,./dataset/obj28__345.png,obj28,[49 46 34 ... 34 34 34]
1833,./dataset/obj99__80.png,obj99,[49 46 35 ... 35 35 35]
1834,./dataset/obj92__25.png,obj92,[49 46 25 ... 25 25 25]
1835,./dataset/obj29__345.png,obj29,[49 46 25 ... 25 25 25]
1836,./dataset/obj45__330.png,obj45,[49 46 26 ... 26 26 26]
1837,./dataset/obj31__160.png,obj31,[49 46 25 ... 25 25 25]
1838,./dataset/obj16__230.png,obj16,[49 46 25 ... 25 25 25]
1839,./dataset/obj76__30.png,obj76,[49 46 25 ... 25 25 25]
1840,./dataset/obj9__250.png,obj9,[49 46 26 ... 26 26 26]
1841,./dataset/obj17__50.png,obj17,[49 46 25 ... 25 25 25]
1842,./dataset/obj20__275.png,obj20,[49 46 25 ... 25 25 25]
1843,./dataset/obj1__95.png,obj1,[49 46 25 ... 25 25 25]
1844,./dataset/obj68__5.png,obj68,[49 46 30 ... 30 30 30]
1845,./dataset/obj21__275.png,obj21,[49 46 29 ... 29 29 29]
1846,./dataset/obj7__160.png,obj7,[49 46 25 ... 25 25 25]
1847,./dataset/obj21__35.png,obj21,[49 46 28 ... 28 28 28]
1848,./dataset/obj74__175.png,obj74,[49 46 25 ... 25 25 25]
1849,./dataset/obj53__225.png,obj53,[49 46 26 ... 26 26 26]
1850,./dataset/obj18__100.png,obj18,[49 46 26 ... 26 26 26]
1851,./dataset/obj81__275.png,obj81,[49 46 28 ... 28 28 28]
1852,./dataset/obj31__35.png,obj31,[49 46 25 ... 25 25 25]
1853,./dataset/obj19__100.png,obj19,[49 46 25 ... 25 25 25]
1854,./dataset/obj80__275.png,obj80,[49 46 31 ... 31 31 31]
1855,./dataset/obj75__175.png,obj75,[49 46 28 ... 28 28 28]
1856,./dataset/obj52__225.png,obj52,[49 46 25 ... 25 25 25]
1857,./dataset/obj6__160.png,obj6,[49 46 25 ... 25 25 25]
1858,./dataset/obj50__55.png,obj50,[49 46 27 ... 27 27 27]
1859,./dataset/obj64__260.png,obj64,[49 46 26 ... 26 26 26]
1860,./dataset/obj43__130.png,obj43,[49 46 29 ... 29 29 29]
1861,./dataset/obj89__345.png,obj89,[49 46 25 ... 25 25 25]
1862,./dataset/obj91__160.png,obj91,[49 46 25 ... 25 25 25]
1863,./dataset/obj40__55.png,obj40,[49 46 26 ... 26 26 26]
1864,./dataset/obj7__60.png,obj7,[49 46 25 ... 25 25 25]
1865,./dataset/obj90__160.png,obj90,[49 46 25 ... 25 25 25]
1866,./dataset/obj65__260.png,obj65,[49 46 25 ... 25 25 25]
1867,./dataset/obj42__130.png,obj42,[49 46 28 ... 28 28 28]
1868,./dataset/obj88__345.png,obj88,[49 46 25 ... 25 25 25]
1869,./dataset/obj66__80.png,obj66,[49 46 25 ... 25 25 25]
1870,./dataset/obj2__340.png,obj2,[49 46 27 ... 26 27 27]
1871,./dataset/obj17__280.png,obj17,[49 46 25 ... 25 25 25]
1872,./dataset/obj69__170.png,obj69,[49 46 25 ... 25 25 25]
1873,./dataset/obj22__255.png,obj22,[49 46 26 ... 26 26 26]
1874,./dataset/obj71__355.png,obj71,[49 46 26 ... 26 26 26]
1875,./dataset/obj82__95.png,obj82,[49 46 26 ... 30 30 30]
1876,./dataset/obj89__30.png,obj89,[49 46 25 ... 25 25 25]
1877,./dataset/obj37__70.png,obj37,[49 46 25 ... 25 25 25]
1878,./dataset/obj16__280.png,obj16,[49 46 26 ... 26 26 26]
1879,./dataset/obj23__255.png,obj23,[49 46 25 ... 25 25 25]
1880,./dataset/obj70__355.png,obj70,[49 46 28 ... 28 28 28]
1881,./dataset/obj68__170.png,obj68,[49 46 26 ... 26 26 26]
1882,./dataset/obj3__340.png,obj3,[49 46 25 ... 25 25 25]
1883,./dataset/obj76__80.png,obj76,[49 46 25 ... 25 25 25]
1884,./dataset/obj99__30.png,obj99,[49 46 28 ... 28 28 28]
1885,./dataset/obj27__70.png,obj27,[49 46 25 ... 25 25 25]
1886,./dataset/obj92__95.png,obj92,[49 46 25 ... 25 25 25]
1887,./dataset/obj1__25.png,obj1,[49 46 25 ... 25 25 25]
1888,./dataset/obj94__340.png,obj94,[49 46 25 ... 25 25 25]
1889,./dataset/obj79__265.png,obj79,[49 46 26 ... 26 26 26]
1890,./dataset/obj32__140.png,obj32,[49 46 25 ... 25 25 25]
1891,./dataset/obj46__310.png,obj46,[49 46 27 ... 27 27 27]
1892,./dataset/obj15__210.png,obj15,[49 46 25 ... 25 25 25]
1893,./dataset/obj46__10.png,obj46,[49 46 25 ... 25 25 25]
1894,./dataset/obj83__0.png,obj83,[49 46 28 ... 28 28 28]
1895,./dataset/obj56__10.png,obj56,[49 46 27 ... 27 27 27]
1896,./dataset/obj47__310.png,obj47,[49 46 25 ... 25 25 25]
1897,./dataset/obj33__140.png,obj33,[49 46 25 ... 25 25 25]
1898,./dataset/obj14__210.png,obj14,[49 46 25 ... 25 25 25]
1899,./dataset/obj95__340.png,obj95,[49 46 27 ... 27 27 27]
1900,./dataset/obj78__265.png,obj78,[49 46 28 ... 28 28 28]
1901,./dataset/obj3__195.png,obj3,[49 46 25 ... 25 25 25]
1902,./dataset/obj62__205.png,obj62,[49 46 25 ... 25 25 25]
1903,./dataset/obj31__305.png,obj31,[49 46 25 ... 25 25 25]
1904,./dataset/obj45__155.png,obj45,[49 46 26 ... 32 34 32]
1905,./dataset/obj29__120.png,obj29,[49 46 25 ... 25 25 25]
1906,./dataset/obj97__105.png,obj97,[49 46 25 ... 25 25 25]
1907,./dataset/obj85__280.png,obj85,[49 46 25 ... 25 25 25]
1908,./dataset/obj70__180.png,obj70,[49 46 25 ... 25 25 25]
1909,./dataset/obj30__30.png,obj30,[49 46 25 ... 25 25 25]
1910,./dataset/obj28__120.png,obj28,[49 46 43 ... 43 43 43]
1911,./dataset/obj96__105.png,obj96,[49 46 27 ... 27 27 27]
1912,./dataset/obj63__205.png,obj63,[49 46 22 ... 25 23 23]
1913,./dataset/obj44__155.png,obj44,[49 46 28 ... 28 28 28]
1914,./dataset/obj30__305.png,obj30,[49 46 25 ... 25 25 25]
1915,./dataset/obj71__180.png,obj71,[49 46 26 ... 26 26 26]
1916,./dataset/obj84__280.png,obj84,[49 46 25 ... 25 25 25]
1917,./dataset/obj2__195.png,obj2,[49 46 25 ... 23 23 23]
1918,./dataset/obj20__30.png,obj20,[49 46 25 ... 25 25 25]
1919,./dataset/obj72__110.png,obj72,[49 46 26 ... 26 26 26]
1920,./dataset/obj55__240.png,obj55,[49 46 26 ... 26 26 26]
1921,./dataset/obj87__210.png,obj87,[49 46 25 ... 25 25 25]
1922,./dataset/obj39__235.png,obj39,[49 46 25 ... 25 25 25]
1923,./dataset/obj95__195.png,obj95,[49 46 27 ... 27 27 27]
1924,./dataset/obj60__295.png,obj60,[49 46 28 ... 28 28 28]
1925,./dataset/obj41__50.png,obj41,[49 46 31 ... 31 31 31]
1926,./dataset/obj6__65.png,obj6,[49 46 25 ... 25 25 25]
1927,./dataset/obj1__105.png,obj1,[49 46 25 ... 25 25 25]
1928,./dataset/obj100__275.png,obj100,[49 46 25 ... 25 25 25]
1929,./dataset/obj86__210.png,obj86,[49 46 25 ... 25 25 25]
1930,./dataset/obj38__235.png,obj38,[49 46 25 ... 25 25 25]
1931,./dataset/obj73__110.png,obj73,[49 46 25 ... 25 25 25]
1932,./dataset/obj54__240.png,obj54,[49 46 26 ... 26 26 26]
1933,./dataset/obj61__295.png,obj61,[49 46 25 ... 25 25 25]
1934,./dataset/obj51__50.png,obj51,[49 46 25 ... 25 25 25]
1935,./dataset/obj94__195.png,obj94,[49 46 25 ... 25 25 25]
1936,./dataset/obj77__85.png,obj77,[49 46 26 ... 26 26 26]
1937,./dataset/obj26__75.png,obj26,[49 46 26 ... 26 26 26]
1938,./dataset/obj98__35.png,obj98,[49 46 27 ... 27 27 27]
1939,./dataset/obj92__325.png,obj92,[49 46 25 ... 25 25 25]
1940,./dataset/obj58__150.png,obj58,[49 46 26 ... 26 26 26]
1941,./dataset/obj34__125.png,obj34,[49 46 25 ... 25 25 25]
1942,./dataset/obj13__275.png,obj13,[49 46 29 ... 29 29 29]
1943,./dataset/obj98__285.png,obj98,[49 46 25 ... 25 25 25]
1944,./dataset/obj93__90.png,obj93,[49 46 25 ... 25 25 25]
1945,./dataset/obj67__85.png,obj67,[49 46 27 ... 27 27 27]
1946,./dataset/obj35__125.png,obj35,[49 46 25 ... 25 25 25]
1947,./dataset/obj12__275.png,obj12,[49 46 28 ... 28 28 28]
1948,./dataset/obj93__325.png,obj93,[49 46 25 ... 25 25 25]
1949,./dataset/obj59__150.png,obj59,[49 46 23 ... 25 23 24]
1950,./dataset/obj83__90.png,obj83,[49 46 27 ... 27 27 27]
1951,./dataset/obj99__285.png,obj99,[49 46 31 ... 31 31 31]
1952,./dataset/obj36__75.png,obj36,[49 46 25 ... 25 25 25]
1953,./dataset/obj88__35.png,obj88,[49 46 26 ... 26 26 26]
1954,./dataset/obj57__15.png,obj57,[49 46 25 ... 25 25 25]
1955,./dataset/obj48__245.png,obj48,[49 46 25 ... 25 25 25]
1956,./dataset/obj24__230.png,obj24,[49 46 25 ... 25 25 25]
1957,./dataset/obj77__330.png,obj77,[49 46 26 ... 26 26 26]
1958,./dataset/obj88__190.png,obj88,[49 46 25 ... 25 25 25]
1959,./dataset/obj4__325.png,obj4,[49 46 25 ... 25 25 25]
1960,./dataset/obj47__15.png,obj47,[49 46 25 ... 25 25 25]
1961,./dataset/obj93__5.png,obj93,[49 46 25 ... 25 25 25]
1962,./dataset/obj5__325.png,obj5,[49 46 26 ... 26 26 26]
1963,./dataset/obj25__230.png,obj25,[49 46 27 ... 27 27 27]
1964,./dataset/obj76__330.png,obj76,[49 46 25 ... 25 25 25]
1965,./dataset/obj49__245.png,obj49,[49 46 25 ... 25 25 25]
1966,./dataset/obj89__190.png,obj89,[49 46 25 ... 25 25 25]
1967,./dataset/obj35__15.png,obj35,[49 46 25 ... 25 25 25]
1968,./dataset/obj8__155.png,obj8,[49 46 25 ... 25 25 25]
1969,./dataset/obj17__135.png,obj17,[49 46 25 ... 25 25 25]
1970,./dataset/obj30__265.png,obj30,[49 46 25 ... 25 25 25]
1971,./dataset/obj25__15.png,obj25,[49 46 27 ... 27 27 27]
1972,./dataset/obj16__135.png,obj16,[49 46 25 ... 25 25 25]
1973,./dataset/obj31__265.png,obj31,[49 46 25 ... 25 25 25]
1974,./dataset/obj9__155.png,obj9,[49 46 27 ... 27 27 27]
1975,./dataset/obj15__85.png,obj15,[49 46 25 ... 25 25 25]
1976,./dataset/obj54__320.png,obj54,[49 46 25 ... 25 25 25]
1977,./dataset/obj20__170.png,obj20,[49 46 25 ... 25 25 25]
1978,./dataset/obj3__40.png,obj3,[49 46 25 ... 25 25 25]
1979,./dataset/obj38__355.png,obj38,[49 46 26 ... 26 26 26]
1980,./dataset/obj44__75.png,obj44,[49 46 27 ... 27 27 27]
1981,./dataset/obj100__315.png,obj100,[49 46 25 ... 25 25 25]
1982,./dataset/obj54__75.png,obj54,[49 46 25 ... 31 25 25]
1983,./dataset/obj39__355.png,obj39,[49 46 26 ... 29 28 28]
1984,./dataset/obj21__170.png,obj21,[49 46 26 ... 26 26 26]
1985,./dataset/obj55__320.png,obj55,[49 46 26 ... 26 26 26]
1986,./dataset/obj53__190.png,obj53,[49 46 27 ... 27 27 27]
1987,./dataset/obj93__245.png,obj93,[49 46 25 ... 25 25 25]
1988,./dataset/obj41__215.png,obj41,[49 46 33 ... 33 33 33]
1989,./dataset/obj66__145.png,obj66,[49 46 26 ... 26 26 26]
1990,./dataset/obj12__315.png,obj12,[49 46 29 ... 29 29 29]
1991,./dataset/obj23__50.png,obj23,[49 46 25 ... 25 25 25]
1992,./dataset/obj52__190.png,obj52,[49 46 25 ... 25 25 25]
1993,./dataset/obj40__215.png,obj40,[49 46 25 ... 25 25 25]
1994,./dataset/obj13__315.png,obj13,[49 46 26 ... 26 26 26]
1995,./dataset/obj33__50.png,obj33,[49 46 25 ... 25 25 25]
1996,./dataset/obj67__145.png,obj67,[49 46 26 ... 26 26 26]
1997,./dataset/obj92__245.png,obj92,[49 46 25 ... 25 25 25]
1998,./dataset/obj100__0.png,obj100,[49 46 25 ... 25 25 25]
1999,./dataset/obj43__285.png,obj43,[49 46 29 ... 29 29 29]
2000,./dataset/obj49__325.png,obj49,[49 46 25 ... 25 25 25]
2001,./dataset/obj83__150.png,obj83,[49 46 26 ... 26 26 26]
2002,./dataset/obj25__350.png,obj25,[49 46 26 ... 26 26 26]
2003,./dataset/obj51__100.png,obj51,[49 46 28 ... 28 28 28]
2004,./dataset/obj76__250.png,obj76,[49 46 25 ... 25 25 25]
2005,./dataset/obj5__245.png,obj5,[49 46 26 ... 26 26 26]
2006,./dataset/obj59__95.png,obj59,[49 46 25 ... 25 25 25]
2007,./dataset/obj52__30.png,obj52,[49 46 25 ... 25 25 25]
2008,./dataset/obj4__245.png,obj4,[49 46 25 ... 25 25 25]
2009,./dataset/obj18__65.png,obj18,[49 46 25 ... 25 25 25]
2010,./dataset/obj91__0.png,obj91,[49 46 25 ... 25 25 25]
2011,./dataset/obj42__285.png,obj42,[49 46 25 ... 25 25 25]
2012,./dataset/obj50__100.png,obj50,[49 46 27 ... 27 27 27]
2013,./dataset/obj24__350.png,obj24,[49 46 25 ... 25 25 25]
2014,./dataset/obj77__250.png,obj77,[49 46 27 ... 27 27 27]
2015,./dataset/obj48__325.png,obj48,[49 46 25 ... 25 25 25]
2016,./dataset/obj82__150.png,obj82,[49 46 26 ... 22 22 22]
2017,./dataset/obj42__30.png,obj42,[49 46 28 ... 28 28 28]
2018,./dataset/obj49__95.png,obj49,[49 46 25 ... 25 25 25]
2019,./dataset/obj24__10.png,obj24,[49 46 25 ... 25 25 25]
2020,./dataset/obj98__130.png,obj98,[49 46 26 ... 26 26 26]
2021,./dataset/obj26__115.png,obj26,[49 46 26 ... 26 26 26]
2022,./dataset/obj52__345.png,obj52,[49 46 25 ... 25 25 25]
2023,./dataset/obj80__315.png,obj80,[49 46 34 ... 34 34 34]
2024,./dataset/obj34__290.png,obj34,[49 46 25 ... 25 25 25]
2025,./dataset/obj81__315.png,obj81,[49 46 26 ... 26 26 26]
2026,./dataset/obj99__130.png,obj99,[49 46 32 ... 32 32 32]
2027,./dataset/obj53__345.png,obj53,[49 46 26 ... 26 26 26]
2028,./dataset/obj27__115.png,obj27,[49 46 28 ... 28 28 28]
2029,./dataset/obj35__290.png,obj35,[49 46 25 ... 25 25 25]
2030,./dataset/obj34__10.png,obj34,[49 46 25 ... 25 25 25]
2031,./dataset/obj65__300.png,obj65,[49 46 25 ... 25 25 25]
2032,./dataset/obj11__150.png,obj11,[49 46 30 ... 30 30 30]
2033,./dataset/obj36__200.png,obj36,[49 46 28 ... 28 28 28]
2034,./dataset/obj88__225.png,obj88,[49 46 26 ... 26 26 26]
2035,./dataset/obj24__185.png,obj24,[49 46 25 ... 25 25 25]
2036,./dataset/obj55__70.png,obj55,[49 46 27 ... 27 27 27]
2037,./dataset/obj14__80.png,obj14,[49 46 25 ... 25 25 25]
2038,./dataset/obj10__150.png,obj10,[49 46 27 ... 27 27 27]
2039,./dataset/obj64__300.png,obj64,[49 46 26 ... 26 26 26]
2040,./dataset/obj37__200.png,obj37,[49 46 25 ... 25 25 25]
2041,./dataset/obj89__225.png,obj89,[49 46 25 ... 25 25 25]
2042,./dataset/obj25__185.png,obj25,[49 46 27 ... 27 27 27]
2043,./dataset/obj2__45.png,obj2,[49 46 26 ... 26 26 26]
2044,./dataset/obj45__70.png,obj45,[49 46 25 ... 25 25 25]
2045,./dataset/obj32__55.png,obj32,[49 46 25 ... 25 25 25]
2046,./dataset/obj3__220.png,obj3,[49 46 26 ... 26 26 26]
2047,./dataset/obj85__135.png,obj85,[49 46 26 ... 26 26 26]
2048,./dataset/obj57__165.png,obj57,[49 46 26 ... 26 26 26]
2049,./dataset/obj23__335.png,obj23,[49 46 25 ... 25 25 25]
2050,./dataset/obj70__235.png,obj70,[49 46 25 ... 25 25 25]
2051,./dataset/obj29__295.png,obj29,[49 46 25 ... 25 25 25]
2052,./dataset/obj22__55.png,obj22,[49 46 26 ... 26 26 26]
2053,./dataset/obj22__335.png,obj22,[49 46 25 ... 25 25 25]
2054,./dataset/obj56__165.png,obj56,[49 46 28 ... 28 28 28]
2055,./dataset/obj71__235.png,obj71,[49 46 26 ... 26 26 26]
2056,./dataset/obj84__135.png,obj84,[49 46 25 ... 25 25 25]
2057,./dataset/obj28__295.png,obj28,[49 46 26 ... 26 26 26]
2058,./dataset/obj2__220.png,obj2,[49 46 25 ... 26 25 26]
2059,./dataset/obj81__5.png,obj81,[49 46 25 ... 25 25 25]
2060,./dataset/obj19__60.png,obj19,[49 46 25 ... 25 25 25]
2061,./dataset/obj95__220.png,obj95,[49 46 28 ... 28 28 28]
2062,./dataset/obj78__305.png,obj78,[49 46 27 ... 27 27 27]
2063,./dataset/obj47__270.png,obj47,[49 46 25 ... 25 25 25]
2064,./dataset/obj43__35.png,obj43,[49 46 25 ... 23 23 23]
2065,./dataset/obj60__120.png,obj60,[49 46 28 ... 28 28 28]
2066,./dataset/obj39__180.png,obj39,[49 46 25 ... 28 27 27]
2067,./dataset/obj48__90.png,obj48,[49 46 26 ... 26 26 26]
2068,./dataset/obj58__90.png,obj58,[49 46 26 ... 26 26 26]
2069,./dataset/obj46__270.png,obj46,[49 46 25 ... 25 25 25]
2070,./dataset/obj61__120.png,obj61,[49 46 25 ... 25 25 25]
2071,./dataset/obj53__35.png,obj53,[49 46 26 ... 26 26 26]
2072,./dataset/obj94__220.png,obj94,[49 46 25 ... 25 25 25]
2073,./dataset/obj79__305.png,obj79,[49 46 26 ... 26 26 26]
2074,./dataset/obj38__180.png,obj38,[49 46 25 ... 25 25 25]
2075,./dataset/obj39__195.png,obj39,[49 46 25 ... 28 28 28]
2076,./dataset/obj43__20.png,obj43,[49 46 26 ... 26 26 26]
2077,./dataset/obj60__135.png,obj60,[49 46 27 ... 27 27 27]
2078,./dataset/obj47__265.png,obj47,[49 46 25 ... 25 25 25]
2079,./dataset/obj78__310.png,obj78,[49 46 28 ... 28 28 28]
2080,./dataset/obj95__235.png,obj95,[49 46 28 ... 28 28 28]
2081,./dataset/obj4__15.png,obj4,[49 46 25 ... 25 25 25]
2082,./dataset/obj48__85.png,obj48,[49 46 26 ... 26 26 26]
2083,./dataset/obj19__75.png,obj19,[49 46 25 ... 25 25 25]
2084,./dataset/obj58__85.png,obj58,[49 46 25 ... 25 25 25]
2085,./dataset/obj38__195.png,obj38,[49 46 25 ... 25 25 25]
2086,./dataset/obj79__310.png,obj79,[49 46 26 ... 26 26 26]
2087,./dataset/obj94__235.png,obj94,[49 46 25 ... 25 25 25]
2088,./dataset/obj61__135.png,obj61,[49 46 25 ... 25 25 25]
2089,./dataset/obj53__20.png,obj53,[49 46 27 ... 27 27 27]
2090,./dataset/obj46__265.png,obj46,[49 46 25 ... 25 25 25]
2091,./dataset/obj3__235.png,obj3,[49 46 25 ... 25 25 25]
2092,./dataset/obj68__15.png,obj68,[49 46 31 ... 31 31 31]
2093,./dataset/obj29__280.png,obj29,[49 46 25 ... 25 25 25]
2094,./dataset/obj70__220.png,obj70,[49 46 25 ... 25 25 25]
2095,./dataset/obj57__170.png,obj57,[49 46 25 ... 25 25 25]
2096,./dataset/obj23__320.png,obj23,[49 46 25 ... 25 25 25]
2097,./dataset/obj85__120.png,obj85,[49 46 26 ... 26 26 26]
2098,./dataset/obj32__40.png,obj32,[49 46 25 ... 25 25 25]
2099,./dataset/obj28__280.png,obj28,[49 46 28 ... 28 28 28]
2100,./dataset/obj84__120.png,obj84,[49 46 25 ... 25 25 25]
2101,./dataset/obj71__220.png,obj71,[49 46 25 ... 25 25 25]
2102,./dataset/obj22__320.png,obj22,[49 46 25 ... 25 25 25]
2103,./dataset/obj56__170.png,obj56,[49 46 28 ... 28 28 28]
2104,./dataset/obj78__15.png,obj78,[49 46 28 ... 28 28 28]
2105,./dataset/obj2__235.png,obj2,[49 46 25 ... 26 27 25]
2106,./dataset/obj22__40.png,obj22,[49 46 26 ... 26 26 26]
2107,./dataset/obj55__65.png,obj55,[49 46 27 ... 27 27 27]
2108,./dataset/obj24__190.png,obj24,[49 46 25 ... 25 25 25]
2109,./dataset/obj88__230.png,obj88,[49 46 26 ... 26 26 26]
2110,./dataset/obj36__215.png,obj36,[49 46 25 ... 25 25 25]
2111,./dataset/obj65__315.png,obj65,[49 46 26 ... 26 26 26]
2112,./dataset/obj11__145.png,obj11,[49 46 29 ... 29 29 29]
2113,./dataset/obj2__50.png,obj2,[49 46 26 ... 26 26 26]
2114,./dataset/obj45__65.png,obj45,[49 46 25 ... 25 25 25]
2115,./dataset/obj14__95.png,obj14,[49 46 25 ... 25 25 25]
2116,./dataset/obj25__190.png,obj25,[49 46 27 ... 27 27 27]
2117,./dataset/obj89__230.png,obj89,[49 46 25 ... 25 25 25]
2118,./dataset/obj37__215.png,obj37,[49 46 25 ... 25 25 25]
2119,./dataset/obj10__145.png,obj10,[49 46 26 ... 26 26 26]
2120,./dataset/obj64__315.png,obj64,[49 46 26 ... 26 26 26]
2121,./dataset/obj34__285.png,obj34,[49 46 25 ... 25 25 25]
2122,./dataset/obj80__300.png,obj80,[49 46 34 ... 34 34 34]
2123,./dataset/obj26__100.png,obj26,[49 46 26 ... 26 26 26]
2124,./dataset/obj52__350.png,obj52,[49 46 25 ... 25 25 25]
2125,./dataset/obj98__125.png,obj98,[49 46 26 ... 26 26 26]
2126,./dataset/obj35__285.png,obj35,[49 46 25 ... 25 25 25]
2127,./dataset/obj53__350.png,obj53,[49 46 27 ... 27 27 27]
2128,./dataset/obj27__100.png,obj27,[49 46 28 ... 28 28 28]
2129,./dataset/obj99__125.png,obj99,[49 46 34 ... 34 34 34]
2130,./dataset/obj81__300.png,obj81,[49 46 34 ... 34 34 34]
2131,./dataset/obj59__80.png,obj59,[49 46 25 ... 25 25 25]
2132,./dataset/obj52__25.png,obj52,[49 46 25 ... 25 25 25]
2133,./dataset/obj76__245.png,obj76,[49 46 25 ... 25 25 25]
2134,./dataset/obj25__345.png,obj25,[49 46 27 ... 27 27 27]
2135,./dataset/obj51__115.png,obj51,[49 46 30 ... 30 30 30]
2136,./dataset/obj83__145.png,obj83,[49 46 25 ... 25 25 25]
2137,./dataset/obj49__330.png,obj49,[49 46 25 ... 25 25 25]
2138,./dataset/obj43__290.png,obj43,[49 46 30 ... 30 30 30]
2139,./dataset/obj5__250.png,obj5,[49 46 26 ... 26 26 26]
2140,./dataset/obj42__25.png,obj42,[49 46 28 ... 28 28 28]
2141,./dataset/obj49__80.png,obj49,[49 46 25 ... 25 25 25]
2142,./dataset/obj5__10.png,obj5,[49 46 26 ... 26 26 26]
2143,./dataset/obj18__70.png,obj18,[49 46 26 ... 26 26 26]
2144,./dataset/obj4__250.png,obj4,[49 46 25 ... 25 25 25]
2145,./dataset/obj82__145.png,obj82,[49 46 26 ... 26 26 25]
2146,./dataset/obj48__330.png,obj48,[49 46 25 ... 25 25 25]
2147,./dataset/obj77__245.png,obj77,[49 46 27 ... 27 27 27]
2148,./dataset/obj50__115.png,obj50,[49 46 27 ... 27 27 27]
2149,./dataset/obj24__345.png,obj24,[49 46 25 ... 25 25 25]
2150,./dataset/obj42__290.png,obj42,[49 46 25 ... 25 25 25]
2151,./dataset/obj79__10.png,obj79,[49 46 27 ... 27 27 27]
2152,./dataset/obj66__150.png,obj66,[49 46 25 ... 25 25 25]
2153,./dataset/obj12__300.png,obj12,[49 46 28 ... 28 28 28]
2154,./dataset/obj23__45.png,obj23,[49 46 25 ... 25 25 25]
2155,./dataset/obj41__200.png,obj41,[49 46 33 ... 33 33 33]
2156,./dataset/obj93__250.png,obj93,[49 46 25 ... 25 25 25]
2157,./dataset/obj53__185.png,obj53,[49 46 27 ... 27 27 27]
2158,./dataset/obj69__10.png,obj69,[49 46 25 ... 25 25 25]
2159,./dataset/obj92__250.png,obj92,[49 46 25 ... 25 25 25]
2160,./dataset/obj13__300.png,obj13,[49 46 27 ... 27 27 27]
